"Sample","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309"
"lysoPC 20_1",193773.984285714,290126.623517857,177587.820892857,220961.976607143,335816.517321429,208476.134642857,190104.917589286,233684.990357143
"lysoPC 22_6",3646891.38928571,3646891.38928571,3646891.38928571,3147640.32142857,3646891.38928571,2707890.17321429,2707890.17321429,3646891.38928571
"lysoPC 18_0",22976408.6964286,27030744.1428571,22976408.6964286,29771910.5178571,22976408.6964286,22976408.6964286,22976408.6964286,22976408.6964286
"lysoPC 24_1",33549.8261214286,34346.9940660714,25187.8067964286,39180.905925,28495.2293321429,21115.1249267857,24338.8607678571,25885.5997321429
"lysoPC 18_3",107961.024285714,166881.198089286,111261.935339286,109734.807660714,166881.198089286,143734.935357143,141663.135,103280.380357143
"lysoPC 20_3",3404619.23928571,3981165.63392857,3404619.23928571,3646891.38928571,3404619.23928571,3147640.32142857,3147640.32142857,3404619.23928571
"lysoPC 20_5",316463.574178571,1208.25424607143,407758.431857143,421091.437803571,788580.424071429,571729.962142857,496519.185875,372047.992285714
"lysoPC 18_2",9353458.89285714,9353458.89285714,7750404.18214286,11631902.2053571,16300016.1428571,13227403.2142857,20361405.2857143,9353458.89285714
"lysoPC 20_0",332588.803589286,439100.619642857,326169.015910714,455019.660625,606457.71975,463001.944982143,455019.660625,384221.603651786
"lysoPC 20_2",139873.235125,238608.613928571,137903.137857143,166881.198089286,342575.355107143,174443.509642857,166881.198089286,187151.798392857
"lysoPC 16_1",230115.201964286,295686.620535714,212703.797678571,208476.134642857,233684.990357143,184039.758214286,184039.758214286,177587.820892857
"lysoPC 14_0",27166.2703839286,31145.2635178571,27852.3630714286,30828.0614821429,24878.3242321429,18324.2519410714,21115.1249267857,17905.7529821429
"lysoPC 22_0",89732.2299821428,96672.7195,78684.2205,101877.901339286,97910.0930892857,84781.2899285714,96672.7195,97910.0930892857
"lysoPC 16_0",20361405.2857143,20361405.2857143,20361405.2857143,27030744.1428571,20361405.2857143,20361405.2857143,16300016.1428571,20361405.2857143
"lysoPC 22_1",22344.0875178571,43291.4779107143,30426.4898571429,30426.4898571429,34815.1407125,23786.4344803571,23786.4344803571,32697.9834678571
"lysoPC 22_4",48140.8671607143,75446.9514642857,57274.9927142857,62397.9615714286,99141.5412678571,63343.01875,39672.23125,51078.9281285714
"lysoPC 24_0",111261.935339286,112896.958089286,120778.945660714,130993.285892857,100478.048964286,91027.3493928571,91027.3493928571,109734.807660714
"lysoPC 22_5",14025.1392089286,12445.6085892857,7288.34971535714,6295.60251607143,13160.214875,4972.19124428571,7019.53097964286,3176.56450892857
"lysoPC 26_1",2962.86339982143,6173.28736053571,5083.32325839286,6173.28736053571,5276.15300892857,2111.11652232143,3176.56450892857,4003.08042589286
"lysoPC 22_2",4129.22620732143,7288.34971535714,4233.94117535714,7958.53787553571,15248.5211732143,6295.60251607143,8182.79665892857,8568.66695714286
"lysoPE 20_4",271658.989642857,386893.902142857,393477.473428571,365996.245535714,252427.242857143,169170.56625,276026.942321429,252427.242857143
"lysoPE 18_2",67625.6619821429,101877.901339286,64910.1661964286,100478.048964286,136258.970214286,83724.0643392857,150075.023571429,92328.8735892857
"lysoPE 16_0",95086.8434821429,111261.935339286,112896.958089286,114718.668821429,88251.3293035714,73265.899375,77587.5420535714,74354.0717321429
"lysoPE 18_0",169170.56625,285347.296428571,208476.134642857,247227.189464286,137903.137857143,129249.328392857,137903.137857143,153655.769107143
"lysoPE 22_6",359016.831160714,508610.486392857,508610.486392857,508610.486392857,353551.866446429,193773.984285714,393477.473428571,407758.431857143
"lysoPE 18_1",48620.6934642857,88251.3293035714,58039.6899285714,68428.0165178571,67625.6619821429,51078.9281285714,60032.3102321429,59235.9577142857
"lysoPE 22_5",25515.7566642857,48620.6934642857,45353.4926071429,33163.5863571429,24338.8607678571,20184.7195535714,31812.2950125,40740.1316785714
"lysoPE 20_0",5380.08657803571,5830.36731714286,7446.81342910714,7674.84652875,7958.53787553571,4565.76887392857,5276.15300892857,7019.53097964286
"lysoPE 20_3",17648.0953017857,32263.4358392857,28136.8426732143,15439.1810178571,12252.0707714286,17905.7529821429,15439.1810178571,17470.1654285714
"lysoPE 20_5",2738.26377142857,4003.08042589286,4565.76887392857,7818.80072071429,3797.53521178571,3698.57423714286,3286.37972392857,5707.80606535714
"lysoPE 20_1",4972.19124428571,5380.08657803571,4859.26014035714,6074.70763767857,7674.84652875,7019.53097964286,6173.28736053571,6894.08267107143
"lysoPE 18_3",2524.25251839286,2962.86339982143,1208.25424607143,3062.60029232143,3698.57423714286,2200.30958714286,4129.22620732143,1208.25424607143
"MG 18_2",1801.38623892857,4677.01265857143,5932.3872675,4767.35150946429,6769.99999642857,6173.28736053571,20701.8814285714,4233.94117535714
"MG 18_1",9366.42718928572,13160.214875,12961.7473964286,11187.2991785714,7288.34971535714,7288.34971535714,29604.2187464286,12054.161475
"PC 34_2",36431957.5714286,36431957.5714286,27030744.1428571,43196343.75,43196343.75,43196343.75,43196343.75,34589102.4642857
"PC 34_3",5107607.39642857,6336154.78392857,6336154.78392857,4720640.14285714,3981165.63392857,4720640.14285714,7750404.18214286,6336154.78392857
"PC 36_2",32242602.9285714,32242602.9285714,29771910.5178571,34589102.4642857,39431359.6964286,39431359.6964286,39431359.6964286,32242602.9285714
"PC 32_2",233684.990357143,311979.460892857,276026.942321429,226122.400535714,153655.769107143,226122.400535714,266987.788392857,271658.989642857
"PC 38_4",75446.9514642857,83724.0643392857,77587.5420535714,103280.380357143,123774.517142857,119141.037589286,66790.6490892857,67625.6619821429
"PC 38_3",11631902.2053571,16300016.1428571,16300016.1428571,13227403.2142857,8413786.19642857,10316561.6160714,9353458.89285714,11631902.2053571
"PC 38_7",1242313.61125,1334914.06285714,1927700.38107143,1145645.24982143,955879.297321429,919618.595714286,554847.643767857,1082003.45821429
"PC 36_5",1662327.25089286,1830197.00892857,2524491.27857143,1587400.85357143,1587400.85357143,1479117.02589286,1401515.98839286,2194597.62678571
"PC 36_4",29771910.5178571,22976408.6964286,34589102.4642857,20361405.2857143,32242602.9285714,27030744.1428571,27030744.1428571,27030744.1428571
"PC 38_6",39431359.6964286,39431359.6964286,39431359.6964286,36431957.5714286,36431957.5714286,34589102.4642857,34589102.4642857,36431957.5714286
"PC 36_3",122175.508571429,109734.807660714,99141.5412678571,174443.509642857,257841.348571429,220961.976607143,132752.419464286,88251.3293035714
"PC 40_4",583411.744732143,886650.390178571,708525.935696429,638831.869375,679997.608267857,708525.935696429,708525.935696429,753683.109821429
"PC 36_6",104925.049285714,89732.2299821428,117821.062892857,88251.3293035714,60928.3265178571,60032.3102321429,48620.6934642857,104925.049285714
"PC 34_1",27030744.1428571,29771910.5178571,32242602.9285714,22976408.6964286,29771910.5178571,32242602.9285714,32242602.9285714,29771910.5178571
"PC 38_5",69235.555,78684.2205,58590.797375,76376.5748392857,104925.049285714,107961.024285714,67625.6619821429,65810.4067678571
"PC 32_0",3981165.63392857,4262567.43214286,4262567.43214286,3981165.63392857,3147640.32142857,2917267.36071429,3981165.63392857,5549056.43392857
"PC 40_9",129249.328392857,146110.468035714,125566.644553571,201258.031607143,554847.643767857,407758.431857143,257841.348571429,212703.797678571
"PC 42_5",57274.9927142857,47138.1425892857,60032.3102321429,43291.4779107143,39672.23125,35812.2215678571,53084.9719464286,62397.9615714286
"PC 30_1",12445.6085892857,21658.0276339286,18324.2519410714,11835.7087017857,9828.88380535714,9666.19391607143,10147.4543035714,19054.5808375
"PC 44_7",7149.45778035714,2524.25251839286,8453.61662321429,3698.57423714286,5630.22297285714,9198.65279285714,8568.66695714286,8709.31950178571
"PC 36_0",285347.296428571,306250.888214286,247227.189464286,233684.990357143,435166.857857143,290126.623517857,208476.134642857,257841.348571429
"PC 34_4",184039.758214286,230115.201964286,193773.984285714,150075.023571429,134721.242857143,139873.235125,157757.314821429,226122.400535714
"PC 38_1",153655.769107143,171733.162857143,150075.023571429,125566.644553571,150075.023571429,190104.917589286,171733.162857143,197317.689285714
"PC 38_2",955879.297321429,1082003.45821429,816021.157142857,1041433.58625,1927700.38107143,1401515.98839286,1927700.38107143,1587400.85357143
"PC 40_8",1401515.98839286,1211694.65464286,1401515.98839286,994300.145714286,1401515.98839286,1041433.58625,1082003.45821429,1662327.25089286
"PC 42_10",443034.381428571,421091.437803571,466485.172642857,306250.888214286,359016.831160714,300330.617678571,329361.089857143,443034.381428571
"PC 40_7",1830197.00892857,2194597.62678571,1750917.09642857,1927700.38107143,2524491.27857143,2057660.45535714,1587400.85357143,1830197.00892857
"PC 36_1",8413786.19642857,8413786.19642857,9353458.89285714,6336154.78392857,9353458.89285714,9353458.89285714,10316561.6160714,8413786.19642857
"PC 42_8",103280.380357143,85871.8150892857,91027.3493928571,89732.2299821428,89732.2299821428,78684.2205,53603.7779642857,89732.2299821428
"PC 42_11",44400.4986964286,43924.0483357143,25885.5997321429,37709.0024642857,47588.3137857143,47588.3137857143,28827.6476035714,47588.3137857143
"PC 40_6",55107.5350232143,65810.4067678571,40158.8461785714,92328.8735892857,127190.990535714,120778.945660714,76376.5748392857,48140.8671607143
"PC 40_5",12054.161475,19054.5808375,15837.7024571429,20896.0796607143,23786.4344803571,22344.0875178571,9366.42718928572,7818.80072071429
"PC 42_9",44872.1232142857,69235.555,34346.9940660714,70122.0761785714,119141.037589286,101877.901339286,69235.555,46053.4322303571
"PC 34_0",119141.037589286,148082.963214286,100478.048964286,193773.984285714,247227.189464286,252427.242857143,159336.401428571,120778.945660714
"PC 42_7",109734.807660714,169170.56625,116331.312910714,117821.062892857,117821.062892857,116331.312910714,93520.8039821429,117821.062892857
"PC 40_10",73265.899375,79587.1851607143,80728.0989821429,78684.2205,42740.6879821429,50560.2420107143,37210.6875,77587.5420535714
"PC 40_3",212703.797678571,271658.989642857,238608.613928571,155129.416142857,171733.162857143,171733.162857143,201258.031607143,205717.823821429
"PC 42_6",132752.419464286,197317.689285714,171733.162857143,148082.963214286,151750.858928571,187151.798392857,169170.56625,180852.8255
"PC 42_3",10821.5161821429,17470.1654285714,14251.4973392857,8182.79665892857,11515.6484035714,10821.5161821429,16305.6618767857,15837.7024571429
"PC 30_0",150075.023571429,180852.8255,205717.823821429,187151.798392857,122175.508571429,125566.644553571,187151.798392857,190104.917589286
"PC 44_4",13160.214875,7446.81342910714,11664.5865464286,4565.76887392857,5707.80606535714,10480.6037157143,4677.01265857143,6413.77860446429
"PC 42_2",17470.1654285714,15837.7024571429,14590.6986964286,9198.65279285714,6413.77860446429,14590.6986964286,19508.9562589286,8182.79665892857
"PC 32_1",1041433.58625,1662327.25089286,1334914.06285714,1334914.06285714,1479117.02589286,1587400.85357143,1211694.65464286,1479117.02589286
"PC 34_5",28661.4384678571,35112.3800973214,37459.8449821429,18235.4757473214,14685.0693053571,18719.1722785714,25700.6781982143,30986.6625
"PC 40_1",9064.79783035714,14590.6986964286,12646.7265160714,8885.06739660714,6547.23283035714,6769.99999642857,9666.19391607143,14590.6986964286
"PC 44_12",32697.9834678571,26496.8920107143,19508.9562589286,19508.9562589286,20896.0796607143,17470.1654285714,26171.2539482143,16758.3396607143
"PC 40_0",4440.50417821429,8709.31950178571,5830.36731714286,5510.25820196429,2853.8806975,1958.08991857143,7149.45778035714,5932.3872675
"PC 42_4",42270.1891785714,64910.1661964286,41788.9912446429,33964.91875,52560.8878035714,54373.6077857143,26837.4808035714,48620.6934642857
"PC 44_5",8321.50644589286,4972.19124428571,9366.42718928572,5380.08657803571,9666.19391607143,4767.35150946429,7818.80072071429,9198.65279285714
"PC 44_9",2409.38093892857,10147.4543035714,3598.08826178571,3598.08826178571,9366.42718928572,11515.6484035714,4565.76887392857,3698.57423714286
"PC 42_1",5187.78708392857,8453.61662321429,6295.60251607143,5830.36731714286,2409.38093892857,4129.22620732143,4972.19124428571,5187.78708392857
"PC 38_9",14251.4973392857,17205.0590267857,13160.214875,14025.1392089286,5187.78708392857,6413.77860446429,8321.50644589286,12646.7265160714
"PC 44_11",12252.0707714286,8321.50644589286,9198.65279285714,16062.4849892857,4129.22620732143,7958.53787553571,11835.7087017857,14251.4973392857
"PC 44_8",4767.35150946429,5630.22297285714,2409.38093892857,3904.26020160714,6295.60251607143,5380.08657803571,4440.50417821429,7149.45778035714
"PC 38_0",10296.9797839286,8568.66695714286,11515.6484035714,4129.22620732143,4440.50417821429,8062.34949107143,9518.17948142857,12820.3079732143
"plasmenyl-PC 18_0",281397.249821429,414307.393392857,306250.888214286,377003.085,372047.992285714,205717.823821429,230115.201964286,290126.623517857
"plasmenyl-PC 38_0",114718.668821429,91027.3493928571,107961.024285714,80728.0989821429,95086.8434821429,104925.049285714,107961.024285714,161801.384107143
"plasmenyl-PC 20_0",20584.3950607143,28316.0360026786,23115.1019,28316.0360026786,25700.6781982143,15549.8426964286,11256.0242008929,23661.0509401786
"plasmenyl-PC 38_1",143734.935357143,143734.935357143,136258.970214286,107961.024285714,103280.380357143,111261.935339286,103280.380357143,130993.285892857
"plasmenyl-PC 40_0",33163.5863571429,18146.6995535714,27166.2703839286,19054.5808375,16062.4849892857,19054.5808375,22344.0875178571,30024.804525
"plasmenyl-PC 40_3",14590.6986964286,16062.4849892857,12252.0707714286,9518.17948142857,8885.06739660714,18146.6995535714,7958.53787553571,20184.7195535714
"plasmenyl-PC 24_0",1583.11261982143,2111.11652232143,2301.18930267857,1208.25424607143,2200.30958714286,1208.25424607143,2200.30958714286,1958.08991857143
"plasmenyl-PC 38_5",6547.23283035714,7818.80072071429,5380.08657803571,9666.19391607143,5083.32325839286,11031.9292982143,12961.7473964286,4972.19124428571
"plasmenyl-PC 40_5",3797.53521178571,3176.56450892857,2962.86339982143,6547.23283035714,8709.31950178571,10017.8381107143,6646.52262571429,1583.11261982143
"PE 36_4",322976.941964286,348602.556071429,285347.296428571,316463.574178571,180852.8255,281397.249821429,247227.189464286,300330.617678571
"PE 38_6",428359.130321429,372047.992285714,353551.866446429,414307.393392857,271658.989642857,443034.381428571,414307.393392857,421091.437803571
"PE 36_3",421091.437803571,377003.085,377003.085,435166.857857143,306250.888214286,450520.603928571,421091.437803571,459518.717321429
"PE 40_7",205717.823821429,247227.189464286,190104.917589286,169170.56625,91027.3493928571,137903.137857143,139873.235125,184039.758214286
"PE 34_2",87020.9964285714,122175.508571429,103280.380357143,111261.935339286,116331.312910714,150075.023571429,263002.767857143,125566.644553571
"PE 38_3",137903.137857143,119141.037589286,132752.419464286,157757.314821429,74354.0717321429,141663.135,116331.312910714,112896.958089286
"PE 40_6",134721.242857143,117821.062892857,129249.328392857,127190.990535714,77587.5420535714,132752.419464286,117821.062892857,106251.872142857
"PE 38_4",788580.424071429,753683.109821429,753683.109821429,679997.608267857,466485.172642857,638831.869375,679997.608267857,816021.157142857
"PE 34_0",19054.5808375,35812.2215678571,17205.0590267857,34815.1407125,64910.1661964286,58039.6899285714,35409.6194821429,19915.4671964286
"PE 36_2",220961.976607143,220961.976607143,159336.401428571,197317.689285714,276026.942321429,329361.089857143,381549.305160714,322976.941964286
"PE 36_1",10480.6037157143,3698.57423714286,18849.0058946429,32697.9834678571,33549.8261214286,51863.2385178571,47138.1425892857,20701.8814285714
"PE 38_7",21395.8974232143,37210.6875,36345.0238035714,20184.7195535714,7446.81342910714,14779.4399142857,8709.31950178571,29256.8306071429
"PE 40_5",22098.1082571429,21115.1249267857,29256.8306071429,26837.4808035714,19508.9562589286,20466.9086928571,19707.9837678571,28827.6476035714
"PE 34_3",4565.76887392857,6646.52262571429,6894.08267107143,5276.15300892857,7818.80072071429,11835.7087017857,11664.5865464286,12445.6085892857
"PE 32_0",3698.57423714286,4440.50417821429,1801.38623892857,1958.08991857143,1958.08991857143,1429.82686803571,1958.08991857143,1429.82686803571
"PE 36_0",7560.55331428571,6074.70763767857,3481.14064946429,4347.66305482143,2301.18930267857,8453.61662321429,2962.86339982143,4347.66305482143
"PE 34_1",16990.3754589286,13295.9136892857,9666.19391607143,8321.50644589286,16990.3754589286,13696.6282857143,24878.3242321429,18146.6995535714
"plasmenyl-PE 40_6",311979.460892857,329361.089857143,311979.460892857,335816.517321429,285347.296428571,271658.989642857,271658.989642857,365996.245535714
"plasmenyl-PE 38_3",187151.798392857,127190.990535714,146110.468035714,146110.468035714,146110.468035714,134721.242857143,127190.990535714,238608.613928571
"plasmenyl-PE 38_1",39672.23125,28827.6476035714,28827.6476035714,44872.1232142857,54373.6077857143,36743.522125,48140.8671607143,60928.3265178571
"plasmenyl-PE 36_3",46053.4322303571,41788.9912446429,24878.3242321429,45353.4926071429,50560.2420107143,40740.1316785714,49856.8851607143,49173.166625
"plasmenyl-PE 38_6",450520.603928571,407758.431857143,386893.902142857,401213.237982143,386893.902142857,386893.902142857,401213.237982143,496519.185875
"plasmenyl-PE 38_5",174443.509642857,193773.984285714,104925.049285714,180852.8255,243308.448035714,212703.797678571,212703.797678571,201258.031607143
"plasmenyl-PE 42_5",84781.2899285714,68428.0165178571,71418.1367142857,58039.6899285714,93520.8039821429,66790.6490892857,65810.4067678571,83724.0643392857
"plasmenyl-PE 42_6",45353.4926071429,40740.1316785714,41284.5769428571,53084.9719464286,76376.5748392857,57274.9927142857,54373.6077857143,71418.1367142857
"plasmenyl-PE 40_5",306250.888214286,300330.617678571,233684.990357143,252427.242857143,230115.201964286,238608.613928571,281397.249821429,306250.888214286
"plasmenyl-PE 36_1",92328.8735892857,87020.9964285714,52560.8878035714,65810.4067678571,85871.8150892857,95086.8434821429,106251.872142857,143734.935357143
"plasmenyl-PE 38_2",300330.617678571,335816.517321429,257841.348571429,295686.620535714,238608.613928571,266987.788392857,290126.623517857,348602.556071429
"plasmenyl-PE 36_4",136258.970214286,104925.049285714,85871.8150892857,112896.958089286,159336.401428571,148082.963214286,143734.935357143,151750.858928571
"plasmenyl-PE 36_2",31812.2950125,31521.0185357143,31812.2950125,42740.6879821429,48140.8671607143,46570.3652142857,47588.3137857143,66790.6490892857
"plasmenyl-PE 38_4",166881.198089286,155129.416142857,174443.509642857,161801.384107143,174443.509642857,159336.401428571,220961.976607143,263002.767857143
"plasmenyl-PE 34_1",20184.7195535714,19250.3550410714,16990.3754589286,16758.3396607143,26837.4808035714,19915.4671964286,16062.4849892857,27852.3630714286
"plasmenyl-PE 34_2",18146.6995535714,18849.0058946429,13482.9624910714,24648.4148571429,48620.6934642857,41284.5769428571,60928.3265178571,42740.6879821429
"plasmenyl-PE 40_1",4677.01265857143,5510.25820196429,2738.26377142857,4859.26014035714,6173.28736053571,5932.3872675,5187.78708392857,7958.53787553571
"SM 34_1",10316561.6160714,10316561.6160714,10316561.6160714,9353458.89285714,7750404.18214286,7750404.18214286,8413786.19642857,10316561.6160714
"SM 42_2",141663.135,164340.867678571,151750.858928571,190104.917589286,193773.984285714,155129.416142857,129249.328392857,141663.135
"SM 36_1",886650.390178571,1145645.24982143,1082003.45821429,1479117.02589286,753683.109821429,657027.033392857,886650.390178571,788580.424071429
"SM 32_1",190104.917589286,205717.823821429,201258.031607143,243308.448035714,139873.235125,127190.990535714,125566.644553571,155129.416142857
"SM 40_1",7750404.18214286,5549056.43392857,5549056.43392857,7750404.18214286,5107607.39642857,6336154.78392857,6336154.78392857,4262567.43214286
"SM 34_2",117821.062892857,123774.517142857,134721.242857143,137903.137857143,114718.668821429,99141.5412678571,161801.384107143,146110.468035714
"SM 42_1",599307.431678572,788580.424071429,657027.033392857,613608.007821429,485844.163392857,626634.444821429,613608.007821429,540163.743267857
"SM 42_4",83724.0643392857,99141.5412678571,89732.2299821428,97910.0930892857,72407.9940714286,80728.0989821429,82936.7736785714,76376.5748392857
"SM 40_2",36345.0238035714,48140.8671607143,38222.1059642857,52560.8878035714,43924.0483357143,48620.6934642857,46570.3652142857,37709.0024642857
"SM 38_2",226122.400535714,276026.942321429,263002.767857143,359016.831160714,148082.963214286,166881.198089286,217027.624642857,174443.509642857
"SM 38_0",79587.1851607143,82936.7736785714,92328.8735892857,87020.9964285714,32697.9834678571,33163.5863571429,33163.5863571429,45353.4926071429
"SM 42_5",112896.958089286,137903.137857143,180852.8255,93520.8039821429,31521.0185357143,35409.6194821429,27166.2703839286,58039.6899285714
"SM 32_2",11835.7087017857,9198.65279285714,13295.9136892857,19250.3550410714,15660.504375,5276.15300892857,12252.0707714286,11664.5865464286
"SM 36_0",74354.0717321429,84781.2899285714,76376.5748392857,95086.8434821429,57274.9927142857,43924.0483357143,49173.166625,64910.1661964286
"SM 34_0",407758.431857143,540163.743267857,435166.857857143,571729.962142857,496519.185875,377003.085,353551.866446429,435166.857857143
"SM 38_1",919618.595714286,994300.145714286,886650.390178571,955879.297321429,421091.437803571,477320.170892857,583411.744732143,599307.431678572
"SM 40_4",19508.9562589286,31812.2950125,30828.0614821429,27166.2703839286,9518.17948142857,14025.1392089286,16990.3754589286,19508.9562589286
"SM 36_2",1082003.45821429,1750917.09642857,1479117.02589286,2194597.62678571,1041433.58625,994300.145714286,919618.595714286,1272932.56785714
"SM 32_0",8182.79665892857,11515.6484035714,8568.66695714286,13696.6282857143,10821.5161821429,6894.08267107143,5932.3872675,7288.34971535714
"SM 30_1",4859.26014035714,3286.37972392857,6769.99999642857,3176.56450892857,2623.71107660714,4440.50417821429,1583.11261982143,2738.26377142857
"TG 52_3",466485.172642857,459518.717321429,485844.163392857,583411.744732143,518741.019642857,955879.297321429,955879.297321429,679997.608267857
"TG 54_3",1750917.09642857,679997.608267857,919618.595714286,788580.424071429,816021.157142857,1145645.24982143,1334914.06285714,847475.440892857
"TG 50_2",71418.1367142857,37709.0024642857,64172.3337857143,58590.797375,65810.4067678571,85871.8150892857,85871.8150892857,93520.8039821429
"TG 52_2",3147640.32142857,1479117.02589286,2917267.36071429,1750917.09642857,2057660.45535714,3646891.38928571,4262567.43214286,2917267.36071429
"TG 58_11",177587.820892857,107961.024285714,230115.201964286,177587.820892857,161801.384107143,146110.468035714,95086.8434821429,169170.56625
"TG 50_5",18849.0058946429,20701.8814285714,29604.2187464286,12252.0707714286,16758.3396607143,23535.6674,51078.9281285714,32263.4358392857
"TG 56_6",508610.486392857,496519.185875,626634.444821429,527834.730946428,708525.935696429,679997.608267857,638831.869375,626634.444821429
"TG 56_4",161801.384107143,95086.8434821429,143734.935357143,120778.945660714,212703.797678571,164340.867678571,193773.984285714,136258.970214286
"TG 52_4",257841.348571429,217027.624642857,226122.400535714,285347.296428571,220961.976607143,435166.857857143,571729.962142857,359016.831160714
"TG 56_2",54373.6077857143,26171.2539482143,43924.0483357143,39672.23125,61580.5224107143,53603.7779642857,63343.01875,50560.2420107143
"TG 58_6",72407.9940714286,76376.5748392857,82936.7736785714,69235.555,112896.958089286,112896.958089286,80728.0989821429,80728.0989821429
"TG 58_9",180852.8255,153655.769107143,197317.689285714,132752.419464286,155129.416142857,136258.970214286,101877.901339286,129249.328392857
"TG 56_3",60032.3102321429,49173.166625,60928.3265178571,41788.9912446429,80728.0989821429,62397.9615714286,73265.899375,60032.3102321429
"TG 54_6",708525.935696429,554847.643767857,729938.209285714,708525.935696429,886650.390178571,1272932.56785714,1145645.24982143,886650.390178571
"TG 56_8",518741.019642857,428359.130321429,571729.962142857,540163.743267857,638831.869375,788580.424071429,788580.424071429,708525.935696429
"TG 56_5",247227.189464286,226122.400535714,335816.517321429,276026.942321429,377003.085,401213.237982143,322976.941964286,266987.788392857
"TG 54_4",2057660.45535714,729938.209285714,994300.145714286,919618.595714286,1211694.65464286,1662327.25089286,2194597.62678571,1211694.65464286
"TG 48_3",28136.8426732143,17648.0953017857,40740.1316785714,31521.0185357143,17648.0953017857,27166.2703839286,38222.1059642857,27516.2858410714
