"Sample","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289"
"lysoPC 21_0",10296.9797839286,8709.31950178571,10660.3970267857,11187.2991785714,6413.77860446429,8568.66695714286,9518.17948142857,8182.79665892857
"lysoPC 24_0",137903.137857143,91027.3493928571,141663.135,69235.555,65810.4067678571,89732.2299821428,104925.049285714,84781.2899285714
"lysoPC 17_2",4347.66305482143,2962.86339982143,3698.57423714286,3698.57423714286,3904.26020160714,2524.25251839286,3481.14064946429,3062.60029232143
"lysoPC 25_0",6413.77860446429,3481.14064946429,4233.94117535714,4347.66305482143,3062.60029232143,3698.57423714286,2409.38093892857,2301.18930267857
"lysoPC 22_2",3062.60029232143,6295.60251607143,4565.76887392857,2409.38093892857,4767.35150946429,5083.32325839286,4233.94117535714,3698.57423714286
"lysoPE 20_4",316463.574178571,443034.381428571,322976.941964286,208476.134642857,233684.990357143,263002.767857143,342575.355107143,238608.613928571
"lysoPE 18_2",122175.508571429,187151.798392857,193773.984285714,82936.7736785714,153655.769107143,103280.380357143,134721.242857143,106251.872142857
"lysoPE 16_0",134721.242857143,103280.380357143,104925.049285714,104925.049285714,93520.8039821429,107961.024285714,120778.945660714,100478.048964286
"lysoPE 18_0",243308.448035714,193773.984285714,184039.758214286,171733.162857143,111261.935339286,159336.401428571,197317.689285714,212703.797678571
"lysoPE 22_6",518741.019642857,435166.857857143,372047.992285714,386893.902142857,311979.460892857,477320.170892857,527834.730946428,421091.437803571
"lysoPE 20_0",10017.8381107143,5276.15300892857,7818.80072071429,4972.19124428571,10147.4543035714,6295.60251607143,8062.34949107143,9666.19391607143
"lysoPE 19_0",3481.14064946429,3062.60029232143,4347.66305482143,2738.26377142857,656.942895535714,2853.8806975,1958.08991857143,1429.82686803571
"MG 17_0",85871.8150892857,68428.0165178571,40740.1316785714,45353.4926071429,85871.8150892857,65810.4067678571,64910.1661964286,53603.7779642857
"MG 18_2",6769.99999642857,16758.3396607143,19054.5808375,5707.80606535714,5276.15300892857,5830.36731714286,8182.79665892857,9828.88380535714
"PC 34_2",43196343.75,43196343.75,43196343.75,43196343.75,43196343.75,43196343.75,43196343.75,43196343.75
"PC 36_2",36431957.5714286,39431359.6964286,39431359.6964286,34589102.4642857,39431359.6964286,34589102.4642857,39431359.6964286,39431359.6964286
"PC 32_2",372047.992285714,217027.624642857,311979.460892857,285347.296428571,174443.509642857,230115.201964286,217027.624642857,243308.448035714
"PC 38_4",93520.8039821429,71418.1367142857,58039.6899285714,65810.4067678571,164340.867678571,81740.4788392857,85871.8150892857,78684.2205
"PC 36_4",27030744.1428571,22976408.6964286,16300016.1428571,20361405.2857143,29771910.5178571,27030744.1428571,22976408.6964286,20361405.2857143
"PC 38_6",34589102.4642857,36431957.5714286,32242602.9285714,36431957.5714286,34589102.4642857,36431957.5714286,36431957.5714286,34589102.4642857
"PC 40_4",393477.473428571,295686.620535714,414307.393392857,393477.473428571,466485.172642857,348602.556071429,407758.431857143,348602.556071429
"PC 36_6",78684.2205,36345.0238035714,74354.0717321429,81740.4788392857,41788.9912446429,43291.4779107143,55809.6597678571,46570.3652142857
"PC 35_2",2917267.36071429,2524491.27857143,3147640.32142857,2707890.17321429,2707890.17321429,2377512.36607143,2194597.62678571,2524491.27857143
"PC 33_2",459518.717321429,335816.517321429,583411.744732143,459518.717321429,348602.556071429,414307.393392857,443034.381428571,518741.019642857
"PC 32_0",4262567.43214286,3404619.23928571,4262567.43214286,4262567.43214286,3147640.32142857,4262567.43214286,4262567.43214286,3981165.63392857
"PC 37_6",129249.328392857,56548.0280714286,129249.328392857,153655.769107143,91027.3493928571,119141.037589286,119141.037589286,123774.517142857
"PC 41_6",141663.135,61580.5224107143,134721.242857143,143734.935357143,141663.135,117821.062892857,153655.769107143,157757.314821429
"PC 35_4",146110.468035714,93520.8039821429,201258.031607143,151750.858928571,122175.508571429,136258.970214286,127190.990535714,134721.242857143
"PC 33_0",58590.797375,46570.3652142857,67625.6619821429,47588.3137857143,72407.9940714286,62397.9615714286,54373.6077857143,54373.6077857143
"PC 36_0",329361.089857143,276026.942321429,342575.355107143,205717.823821429,266987.788392857,208476.134642857,201258.031607143,208476.134642857
"PC 34_4",157757.314821429,96672.7195,164340.867678571,157757.314821429,97910.0930892857,111261.935339286,114718.668821429,125566.644553571
"PC 38_2",816021.157142857,626634.444821429,994300.145714286,613608.007821429,1334914.06285714,753683.109821429,788580.424071429,955879.297321429
"PC 37_2",1145645.24982143,753683.109821429,1662327.25089286,847475.440892857,1041433.58625,729938.209285714,886650.390178571,886650.390178571
"PC 40_8",599307.431678572,407758.431857143,919618.595714286,816021.157142857,1479117.02589286,613608.007821429,708525.935696429,599307.431678572
"PC 42_10",100478.048964286,65810.4067678571,230115.201964286,193773.984285714,372047.992285714,166881.198089286,164340.867678571,139873.235125
"PC 37_4",1334914.06285714,955879.297321429,1587400.85357143,1082003.45821429,1211694.65464286,1082003.45821429,1082003.45821429,1145645.24982143
"PC 42_8",70122.0761785714,46053.4322303571,53084.9719464286,43924.0483357143,56548.0280714286,51078.9281285714,58039.6899285714,51078.9281285714
"PC 40_6",103280.380357143,92328.8735892857,57274.9927142857,51863.2385178571,150075.023571429,83724.0643392857,74354.0717321429,73265.899375
"PC 39_6",729938.209285714,477320.170892857,540163.743267857,638831.869375,886650.390178571,626634.444821429,638831.869375,816021.157142857
"PC 34_0",180852.8255,201258.031607143,106251.872142857,119141.037589286,281397.249821429,177587.820892857,116331.312910714,155129.416142857
"PC 39_4",271658.989642857,238608.613928571,485844.163392857,311979.460892857,414307.393392857,306250.888214286,329361.089857143,300330.617678571
"PC 40_10",61580.5224107143,15660.504375,39180.905925,60928.3265178571,35409.6194821429,45353.4926071429,48140.8671607143,48620.6934642857
"PC 42_6",74354.0717321429,20466.9086928571,112896.958089286,54373.6077857143,151750.858928571,84781.2899285714,106251.872142857,120778.945660714
"PC 31_0",18146.6995535714,39672.23125,15439.1810178571,17470.1654285714,18324.2519410714,22996.4870714286,20184.7195535714,23786.4344803571
"PC 35_0",43291.4779107143,18849.0058946429,40158.8461785714,23233.7167285714,38222.1059642857,33549.8261214286,28495.2293321429,33964.91875
"PC 30_0",148082.963214286,169170.56625,190104.917589286,148082.963214286,79587.1851607143,139873.235125,136258.970214286,132752.419464286
"PC 44_4",7818.80072071429,7288.34971535714,8062.34949107143,10821.5161821429,5932.3872675,5707.80606535714,7149.45778035714,5510.25820196429
"PC 42_2",10147.4543035714,14429.5051482143,20184.7195535714,15248.5211732143,11187.2991785714,16990.3754589286,14025.1392089286,11664.5865464286
"PC 39_2",9518.17948142857,19508.9562589286,19707.9837678571,24878.3242321429,28136.8426732143,25187.8067964286,21870.113375,16990.3754589286
"PC 41_4",27852.3630714286,8062.34949107143,17905.7529821429,16305.6618767857,20896.0796607143,19250.3550410714,22344.0875178571,19250.3550410714
"PC 39_8",6295.60251607143,3176.56450892857,9666.19391607143,8321.50644589286,8321.50644589286,7818.80072071429,7019.53097964286,4677.01265857143
"PC 19_2",3698.57423714286,6547.23283035714,6295.60251607143,6646.52262571429,6769.99999642857,4767.35150946429,9064.79783035714,7019.53097964286
"PC 44_12",11515.6484035714,22996.4870714286,21115.1249267857,21658.0276339286,23233.7167285714,14590.6986964286,17205.0590267857,8568.66695714286
"PC 40_0",8321.50644589286,2623.71107660714,4972.19124428571,5830.36731714286,2200.30958714286,2623.71107660714,3176.56450892857,4003.08042589286
"PC 42_4",44872.1232142857,33549.8261214286,41284.5769428571,34346.9940660714,21658.0276339286,27852.3630714286,43924.0483357143,21395.8974232143
"PC 25_4",7674.84652875,3904.26020160714,5830.36731714286,4565.76887392857,9666.19391607143,8453.61662321429,5276.15300892857,7288.34971535714
"PC 44_8",3904.26020160714,1801.38623892857,1801.38623892857,1583.11261982143,5187.78708392857,3062.60029232143,2738.26377142857,4440.50417821429
"PC 38_0",12445.6085892857,4767.35150946429,7446.81342910714,6894.08267107143,8453.61662321429,9518.17948142857,6295.60251607143,5932.3872675
"plasmenyl-PC 18_0",414307.393392857,316463.574178571,348602.556071429,306250.888214286,271658.989642857,285347.296428571,353551.866446429,393477.473428571
"plasmenyl-PC 38_0",136258.970214286,143734.935357143,166881.198089286,122175.508571429,161801.384107143,125566.644553571,96672.7195,136258.970214286
"plasmenyl-PC 20_0",34155.9564080357,13060.9811357143,16874.3575598214,18951.7933660714,12348.8396803571,12891.0276848214,23661.0509401786,29430.5246767857
"plasmenyl-PC 40_0",41284.5769428571,22098.1082571429,32263.4358392857,30024.804525,15439.1810178571,22344.0875178571,25187.8067964286,24045.4217035714
"plasmenyl-PC 24_0",2623.71107660714,1429.82686803571,2301.18930267857,2200.30958714286,1583.11261982143,1801.38623892857,1429.82686803571,2524.25251839286
"PE 36_4",290126.623517857,322976.941964286,276026.942321429,348602.556071429,157757.314821429,322976.941964286,359016.831160714,316463.574178571
"PE 38_6",540163.743267857,459518.717321429,220961.976607143,571729.962142857,322976.941964286,599307.431678572,554847.643767857,496519.185875
"PE 34_2",184039.758214286,263002.767857143,252427.242857143,257841.348571429,116331.312910714,238608.613928571,247227.189464286,247227.189464286
"PE 40_6",266987.788392857,155129.416142857,97910.0930892857,230115.201964286,88251.3293035714,220961.976607143,220961.976607143,226122.400535714
"PE 38_4",657027.033392857,708525.935696429,847475.440892857,919618.595714286,428359.130321429,788580.424071429,816021.157142857,657027.033392857
"PE 34_0",54373.6077857143,47588.3137857143,15837.7024571429,36743.522125,95086.8434821429,33964.91875,37709.0024642857,46053.4322303571
"PE 36_2",276026.942321429,450520.603928571,459518.717321429,365996.245535714,295686.620535714,266987.788392857,316463.574178571,257841.348571429
"PE 32_0",2301.18930267857,4677.01265857143,1208.25424607143,4440.50417821429,1429.82686803571,4677.01265857143,1801.38623892857,5830.36731714286
"PE 39_6",20896.0796607143,26837.4808035714,11187.2991785714,20466.9086928571,8885.06739660714,13295.9136892857,19915.4671964286,12445.6085892857
"PE 36_0",4677.01265857143,5510.25820196429,5630.22297285714,2853.8806975,4972.19124428571,7019.53097964286,5830.36731714286,7958.53787553571
"PE 37_4",12820.3079732143,13696.6282857143,13160.214875,19508.9562589286,10821.5161821429,13160.214875,12820.3079732143,15439.1810178571
"plasmenyl-PE 40_6",626634.444821429,329361.089857143,508610.486392857,414307.393392857,407758.431857143,459518.717321429,414307.393392857,435166.857857143
"plasmenyl-PE 38_6",753683.109821429,372047.992285714,613608.007821429,428359.130321429,365996.245535714,428359.130321429,421091.437803571,450520.603928571
"plasmenyl-PE 42_6",95086.8434821429,58039.6899285714,100478.048964286,63343.01875,66790.6490892857,54373.6077857143,44872.1232142857,64910.1661964286
"plasmenyl-PE 38_2",679997.608267857,365996.245535714,496519.185875,381549.305160714,329361.089857143,353551.866446429,377003.085,428359.130321429
"plasmenyl-PE 36_4",205717.823821429,119141.037589286,197317.689285714,123774.517142857,177587.820892857,143734.935357143,157757.314821429,127190.990535714
"plasmenyl-PE 36_2",80728.0989821429,42270.1891785714,60032.3102321429,31812.2950125,34815.1407125,59235.9577142857,49173.166625,50560.2420107143
"plasmenyl-PE 38_4",201258.031607143,120778.945660714,233684.990357143,159336.401428571,201258.031607143,161801.384107143,212703.797678571,193773.984285714
"plasmenyl-PE 34_2",56548.0280714286,33964.91875,48140.8671607143,30828.0614821429,32697.9834678571,36345.0238035714,41788.9912446429,35812.2215678571
"SM 42_2",335816.517321429,212703.797678571,161801.384107143,187151.798392857,193773.984285714,197317.689285714,180852.8255,217027.624642857
"SM 34_2",217027.624642857,82936.7736785714,111261.935339286,134721.242857143,80728.0989821429,148082.963214286,169170.56625,159336.401428571
"SM 35_2",35409.6194821429,17648.0953017857,21870.113375,29256.8306071429,19508.9562589286,21395.8974232143,32697.9834678571,31812.2950125
"SM 41_2",1272932.56785714,583411.744732143,708525.935696429,788580.424071429,613608.007821429,955879.297321429,753683.109821429,1041433.58625
"SM 42_4",116331.312910714,70122.0761785714,51078.9281285714,97910.0930892857,75446.9514642857,122175.508571429,111261.935339286,112896.958089286
"SM 40_2",55107.5350232143,32263.4358392857,25515.7566642857,33964.91875,42270.1891785714,48620.6934642857,63343.01875,48140.8671607143
"SM 39_2",89732.2299821428,28495.2293321429,77587.5420535714,64172.3337857143,64172.3337857143,97910.0930892857,89732.2299821428,101877.901339286
"SM 38_2",353551.866446429,123774.517142857,174443.509642857,252427.242857143,230115.201964286,290126.623517857,348602.556071429,322976.941964286
"SM 38_0",64172.3337857143,30426.4898571429,55809.6597678571,48140.8671607143,50560.2420107143,70122.0761785714,82936.7736785714,81740.4788392857
"SM 33_0",37709.0024642857,25515.7566642857,36743.522125,23535.6674,18589.3386625,28827.6476035714,25885.5997321429,25515.7566642857
"SM 37_2",40158.8461785714,22655.337375,24338.8607678571,36345.0238035714,31145.2635178571,33163.5863571429,29604.2187464286,38222.1059642857
"SM 32_2",16990.3754589286,6769.99999642857,7560.55331428571,18589.3386625,9828.88380535714,11324.7492232143,12646.7265160714,9198.65279285714
"SM 36_0",107961.024285714,112896.958089286,61580.5224107143,87020.9964285714,53084.9719464286,93520.8039821429,101877.901339286,117821.062892857
"SM 34_0",527834.730946428,518741.019642857,359016.831160714,335816.517321429,353551.866446429,377003.085,657027.033392857,359016.831160714
"SM 37_0",29256.8306071429,23535.6674,18324.2519410714,27516.2858410714,12646.7265160714,19707.9837678571,19250.3550410714,22098.1082571429
"SM 40_4",13160.214875,12820.3079732143,12646.7265160714,17648.0953017857,19707.9837678571,21658.0276339286,10660.3970267857,21658.0276339286
"SM 41_4",15837.7024571429,30828.0614821429,18849.0058946429,29604.2187464286,27166.2703839286,23535.6674,27516.2858410714,25885.5997321429
"SM 43_2",39672.23125,21115.1249267857,26496.8920107143,34815.1407125,22344.0875178571,29256.8306071429,24878.3242321429,28495.2293321429
"SM 36_2",2524491.27857143,1587400.85357143,1145645.24982143,1662327.25089286,1145645.24982143,1662327.25089286,1927700.38107143,1830197.00892857
"SM 21_0",35812.2215678571,17905.7529821429,23233.7167285714,21395.8974232143,24045.4217035714,10821.5161821429,27166.2703839286,28827.6476035714
"SM 33_2",7560.55331428571,5380.08657803571,5083.32325839286,7560.55331428571,10017.8381107143,7149.45778035714,10480.6037157143,4233.94117535714
"SM 32_0",10821.5161821429,13295.9136892857,6646.52262571429,5187.78708392857,9064.79783035714,7958.53787553571,6173.28736053571,7818.80072071429
"TG 50_2",60928.3265178571,137903.137857143,68428.0165178571,79587.1851607143,123774.517142857,101877.901339286,78684.2205,76376.5748392857
"TG 52_2",1479117.02589286,6336154.78392857,2707890.17321429,3404619.23928571,2917267.36071429,3646891.38928571,2377512.36607143,3147640.32142857
"TG 56_6",450520.603928571,1082003.45821429,638831.869375,708525.935696429,540163.743267857,554847.643767857,583411.744732143,540163.743267857
"TG 56_4",65810.4067678571,348602.556071429,139873.235125,190104.917589286,220961.976607143,184039.758214286,143734.935357143,187151.798392857
"TG 52_4",285347.296428571,638831.869375,365996.245535714,508610.486392857,508610.486392857,518741.019642857,428359.130321429,508610.486392857
"TG 56_2",9198.65279285714,106251.872142857,31521.0185357143,48620.6934642857,60928.3265178571,58039.6899285714,45353.4926071429,44872.1232142857
"TG 58_6",38222.1059642857,111261.935339286,92328.8735892857,62397.9615714286,68428.0165178571,66790.6490892857,76376.5748392857,61580.5224107143
"TG 54_6",708525.935696429,2057660.45535714,1479117.02589286,1830197.00892857,1082003.45821429,1401515.98839286,1272932.56785714,1211694.65464286
"TG 56_8",407758.431857143,788580.424071429,886650.390178571,886650.390178571,554847.643767857,886650.390178571,679997.608267857,527834.730946428
"TG 53_4",28495.2293321429,125566.644553571,58590.797375,91027.3493928571,49856.8851607143,69235.555,34346.9940660714,80728.0989821429
"TG 54_4",847475.440892857,3981165.63392857,1750917.09642857,2917267.36071429,1830197.00892857,2194597.62678571,1401515.98839286,2057660.45535714
"TG 60_12",32263.4358392857,41284.5769428571,88251.3293035714,58039.6899285714,48620.6934642857,43924.0483357143,62397.9615714286,32697.9834678571
"TG 60_8",8182.79665892857,16305.6618767857,24878.3242321429,20896.0796607143,16562.38995,20896.0796607143,27852.3630714286,21115.1249267857
"TG 58_2",2409.38093892857,23786.4344803571,3286.37972392857,12820.3079732143,15660.504375,11835.7087017857,10017.8381107143,6295.60251607143
"TG 62_14",27516.2858410714,21658.0276339286,59235.9577142857,46053.4322303571,25187.8067964286,30828.0614821429,35812.2215678571,20896.0796607143
"TG 54_2",143734.935357143,1041433.58625,306250.888214286,435166.857857143,583411.744732143,450520.603928571,281397.249821429,407758.431857143
"TG 48_2",66790.6490892857,281397.249821429,84781.2899285714,166881.198089286,120778.945660714,92328.8735892857,69235.555,103280.380357143
"TG 64_16",3367.97632982143,1958.08991857143,9828.88380535714,8062.34949107143,7288.34971535714,3367.97632982143,9198.65279285714,4972.19124428571
"TG 62_12",8885.06739660714,21870.113375,28136.8426732143,17905.7529821429,26171.2539482143,8709.31950178571,20701.8814285714,19707.9837678571
"TG 48_0",55809.6597678571,97910.0930892857,37709.0024642857,42740.6879821429,117821.062892857,55809.6597678571,36743.522125,63343.01875
"TG 58_8",119141.037589286,342575.355107143,290126.623517857,281397.249821429,217027.624642857,217027.624642857,243308.448035714,201258.031607143
"TG 51_2",43924.0483357143,150075.023571429,80728.0989821429,88251.3293035714,77587.5420535714,73265.899375,46053.4322303571,87020.9964285714
"TG 53_2",28827.6476035714,151750.858928571,65810.4067678571,66790.6490892857,70122.0761785714,77587.5420535714,39672.23125,60032.3102321429
"TG 50_0",42740.6879821429,139873.235125,52560.8878035714,70122.0761785714,104925.049285714,74354.0717321429,38739.4274821429,70122.0761785714
"TG 51_0",23786.4344803571,11187.2991785714,12445.6085892857,13295.9136892857,29256.8306071429,15248.5211732143,8709.31950178571,14025.1392089286
"TG 60_10",37210.6875,72407.9940714286,91027.3493928571,55809.6597678571,54373.6077857143,68428.0165178571,92328.8735892857,49173.166625
"TG 58_10",365996.245535714,266987.788392857,788580.424071429,527834.730946428,359016.831160714,372047.992285714,401213.237982143,290126.623517857
"TG 50_4",84781.2899285714,377003.085,146110.468035714,295686.620535714,106251.872142857,146110.468035714,97910.0930892857,169170.56625
"TG 49_2",32697.9834678571,54373.6077857143,28827.6476035714,27166.2703839286,45353.4926071429,38222.1059642857,33964.91875,37210.6875
"TG 52_0",4859.26014035714,40740.1316785714,20896.0796607143,19707.9837678571,37709.0024642857,17648.0953017857,13696.6282857143,15837.7024571429
"TG 49_0",25885.5997321429,28136.8426732143,13295.9136892857,7019.53097964286,22655.337375,22098.1082571429,19054.5808375,16562.38995
"TG 54_8",81740.4788392857,117821.062892857,116331.312910714,217027.624642857,49173.166625,112896.958089286,91027.3493928571,95086.8434821429
"TG 56_10",46570.3652142857,37709.0024642857,62397.9615714286,95086.8434821429,32263.4358392857,53084.9719464286,56548.0280714286,41788.9912446429
"TG 55_8",8062.34949107143,26496.8920107143,8182.79665892857,7958.53787553571,10660.3970267857,6547.23283035714,6646.52262571429,1958.08991857143
"TG 51_4",14590.6986964286,51078.9281285714,31145.2635178571,71418.1367142857,27516.2858410714,38739.4274821429,26496.8920107143,24648.4148571429
"CerP 34_2",7028.74746545455,8558.57108909091,9017.58217090909,10143.9528345455,8236.94939454545,9017.58217090909,12307.9185381818,11549.2759618182
"CerP 42_2",58943.4986,36156.6902181818,40968.4490581818,45526.0605236364,30768.1272727273,57009.8259636364,58124.6517781818,49150.1218727273
"CL 78_4",32310.8818436364,37989.7489563636,23830.6759872727,24385.52956,36859.4703418182,21547.6614,32310.8818436364,19107.8860654545
"CL 76_12",17022.6279036364,11142.6323054545,6147.33081818182,8419.50032909091,1610.83320181818,10143.9528345455,11142.6323054545,12520.5827454545
"CL 78_6",10703.09232,8709.07516363636,11549.2759618182,14096.7378490909,15413.1013036364,11371.2585218182,11371.2585218182,7963.58558
"CL 80_12",4592.72678727273,7963.58558,10355.0839872727,7963.58558,5687.03287636364,8558.57108909091,8419.50032909091,10355.0839872727
"PA 36_2",52626.5637090909,56038.5704,54993.2422181818,53916.5330545455,58943.4986,46157.4479872727,41592.5119563636,49904.1102872727
"PA 34_2",34807.9464727273,40968.4490581818,33655.2162072727,22880.6122545455,34807.9464727273,17548.8040236364,26372.0165672727,27572.9905781818
"PA 33_2",48294.6786672727,33655.2162072727,17022.6279036364,25275.5612727273,47326.6418818182,37989.7489563636,35426.3408036364,41592.5119563636
"PA 28_4",49150.1218727273,38782.4138890909,34257.5131836364,51649.7562181818,20758.1983927273,45526.0605236364,48294.6786672727,35426.3408036364
"PA 38_6",17792.0980981818,21130.3930763636,22409.6534854545,28113.76454,10143.9528345455,22880.6122545455,23830.6759872727,23830.6759872727
"PA 38_4",60180.1820472727,71891.4965272727,70164.5698545455,60180.1820472727,56038.5704,58943.4986,65327.4519636364,66504.8393454545
"PA 41_4",58124.6517781818,58943.4986,71891.4965272727,88696.2273818182,48294.6786672727,71891.4965272727,80675.9619818182,80675.9619818182
"PA 39_6",3300.25515818182,4320.24171454545,5135.84030363636,11724.04016,2951.36244545455,4025.66982909091,9346.85608727273,8105.70919272727
"PA 36_4",16174.2238418182,15203.6983836364,8105.70919272727,12520.5827454545,10843.7392036364,14681.0309272727,12915.2874909091,10143.9528345455
"PA 38_2",8419.50032909091,10143.9528345455,9346.85608727273,8709.07516363636,11371.2585218182,14096.7378490909,8889.12027272727,8419.50032909091
"PG 36_0",501194.345510909,339526.702545455,371657.377636364,321118.602181818,293705.257090909,244151.382909091,275597.323090909,307722.947454545
"PG 36_2",92028.4673818182,143843.480818182,99145.3572545455,94528.7372181818,143843.480818182,89674.0899090909,87769.6430909091,60598.3437636364
"PG 36_4",5866.43738363636,6914.74766,3888.09214727273,3446.48707636364,4988.57443636364,3759.13447272727,6757.53943818182,6914.74766
"PG 34_2",20377.7579981818,26888.5792545455,27572.9905781818,23308.7433072727,24826.0364181818,23830.6759872727,25275.5612727273,25843.01804
"PG 38_4",14376.4855672727,20758.1983927273,11724.04016,17305.741,9628.43103090909,9174.25360727273,15203.6983836364,19929.6244127273
"PG 40_6",9468.03370545455,7801.94191454545,7963.58558,14376.4855672727,6147.33081818182,6450.73831090909,7652.70599272727,8236.94939454545
"PG 35_2",13406.0181290909,15670.0123418182,14376.4855672727,12307.9185381818,11549.2759618182,10843.7392036364,14984.6869636364,12915.2874909091
"PG 38_6",2951.36244545455,6310.87070363636,3759.13447272727,1962.88447636364,5866.43738363636,5994.45970727273,3133.09006,5135.84030363636
"PG 40_8",3600.76852363636,8419.50032909091,2744.18522727273,4592.72678727273,5994.45970727273,4835.73145636364,3600.76852363636,3600.76852363636
"PI 36_4",258998.162181818,267639.070545455,192408.200181818,275597.323090909,251728.048,275597.323090909,192408.200181818,221270.823090909
"PI 40_6",181918.598,132130.831690909,148998.581418182,173744.822181818,221270.823090909,186302.149454545,112695.509490909,135158.035909091
"PI 36_2",605297.372029091,678233.659498182,844198.2835,548886.035603636,678233.659498182,576135.215889091,428753.006181818,576135.215889091
"PI 39_4",138326.028363636,109356.705054545,78638.2235454545,100160.636436364,132130.831690909,128475.149072727,82719.2799454545,132130.831690909
"PI 34_2",80675.9619818182,80675.9619818182,73402.4356545455,84731.7347454546,95652.4921090909,100160.636436364,56038.5704,82719.2799454545
